session_id,worker_id,model,prompt,fluency,helpfulness,ease,helpfulness_freetext,change_freetext,adjectives
b59d80a6eea549e59f1b361d333594a0,A2JP9IKRHNLRPI,InstructBabbage,60,2,3,4,It sometimes was unable to answer the question despite being asked in multiple different ways.,I needed to rephrase my questions more often over time in order to get the relevant information I needed in order to answer the question.,"haphazard, confused, broad"
de533460568d4fc2b58875d3de202e5d,ARI1EMAHUA9PO,InstructBabbage,8,4,3,5,"it was moderately helpful, but some answers required multiple rephrases of the question, which wasn't really convenient.",not really. i tried to be as specific as possible because it seemed like some questions weren't really understood.,"quick, easy"
3e7f97a2413a4ee6b0a2ed8ed7fbb361,A3GWRDHAURRNK6,InstructBabbage,81,4,2,4,"At least one of its responses was completely wrong (it stated that the Star Spangled Banner was written during the Revolutionary War), so I was pretty distrustful of it after that. Also its responses rarely addressed my query in a satisfactory way.","Yes, after I saw that one of its answers was wrong I stopped relying on it much.","useless, unhelpful, inaccurate, vague"
462f35c05cfd497faa710a161a197f7f,A2UGM73EHLK6XI,InstructBabbage,61,5,5,5,It's not as good as a search engine but It's better than nothing when you have no prior information about a subject.,"I did try to incorporate the way the HIT instructions presented the query but that didn't always lead to a natural statement or search, or rather it was too difficult to form it into a sensible search. I just decided to ask simple, straightforward questions, and use the process of elimination.","Fast, helpful, reassuring"
ac5a2a710a4a412aaf201b171f3f3add,A2INXY39KBM92F,InstructBabbage,87,4,5,4,"I think it's helpfulness was based on the questions asked, so some of the burden was on the human. Overall, it had a very high potential.",I tried slight changes to the way I would ask a question in order to get more clear responses.,"Fast, delightful, calm"
fb81b23fb9cd4ef486a5e0cfe570d2f4,A24Z9RP5YZZ2TY,InstructBabbage,67,5,4,4,It can be very helpful if the questions posed to it a phrased correctly. The process of phrasing them correctly can be a bit tricky however.,"Yes, I would sometimes ask less specific questions in order to arrive at the eventual answer instead of just getting it through a single question","articulate, responsive, literal, finicky"
7b52b441a1f74f18b8cf23b7f2ceddbe,A3UV55HC87DO9C,InstructBabbage,86,4,2,2,It was hard to come up with a prompt that the system would recognize. I feel like you had to ask in a very specific way to get relevant results. And it took too much time to figure out exactly how you should formulate a prompt. Sometimes felt like I was getting nowhere.,"Yes, a little bit. The more I used it, the more I got a feel for what I should be asking. My responses were more to the point.","strict, dense, clumsy, clueless"
045ca6fa58fa42e29faa4e89d96416a6,A18E16UFE351U6,InstructBabbage,33,4,5,5,I found the AI Assistant helpful as long as I phrased the query in the appropriate way or changed around how I asked the question,"No, the way I interacted with AI didn't change over time.","Useful, easy, straighforward"
341c0c51b9b44e0fa4801b5c88be4d21,A2JTSH1VPJQ8FR,InstructBabbage,66,5,5,3,it helped me choose a specific answer from the choices that was given,I try to add more questions so the answer would be more specific,"helpful, smart"
781bc331e35641c3a67d088bf1c6b8c4,A1R780RJYQ68GY,InstructBabbage,15,5,4,5,"Helped in providing a water to increase the PH of Water, the use of Lemon","Yes, AI are not just programs, they can learn reason and provide future solutions",Intellectual and brilliant
dde6a32451814a0cb854d888c4e363f6,ARW1TCHCLEK1W,InstructBabbage,48,4,4,3,"because it provides the answer I need thus helpful, but it requires a lot of input.",no,limited useful
318c01f7b8d941af839b93126fa57d42,A1JVO7FLPATHUB,InstructBabbage,84,5,4,3,"It was able to help me answer a few questions that I did not know, but I had to try multiple types of prompts in order to get the answer I needed.","At first I tried to reword the questions in order to try and get a better prompt. However, this caused issues at times so I then focused more on copying and pasting the exact wording of at least part of the questions.","Useful, Understandable, Difficult"
d6142f0371b04e39913f59d6b235eb7a,A1FKRZKU1H9YFC,Davinci,54,3,4,4,"Some questions received great responses while others that involved more numbers, percentages, and individual letters (Vitamin A) did not produce solid responses.","Yes, I learned how to best revise the questions to get the answer",helpful but picky
7888cab53c514abab253b6123d3bc446,A2FUPODRRCESB,Davinci,35,2,2,5,It didn't give the right answers and repeated the words I put in instead.,I tried to change my input to see if it would give better answers,"unclear, confusing"
546fd1bd3e1148ff827444ffedf46862,A3GLUDQZGEJL5G,Davinci,93,3,2,5,Most of it's answers didn't answer my question in a way I could understand. One answer was completely off topic.,I tried going from simple keyword based searches to asking it full questions.,"unhelpful, slow"
3cc92069b2e9457ea4943d9173c6669c,A1PTX4IB9R34LI,Davinci,74,5,5,5,it answered my questions very thoroughly,"No, it did not change","helpful, smart, fast"
af1ef64c1e234a20a3c5eee1119cbe25,A2CFI1X8OKYIL2,Davinci,51,2,2,2,It was difficult to get it to answer questions using a specific format. I would have found it easier to use Google.,"Yes, I kind of picked up on how to use the phrases it responds to slightly better.","Difficult, incoherent, odd"
0aa0c099aee040a398c8a5a43f5457ff,A11Q8U6QTT8KGF,Davinci,92,4,3,4,"A few of the answers were hard to understand, or did not give the requested information.",I tried to make the questions more narrow so that I would get a better answer.,"simple, helpful, easy"
357a05c51f564ef38b4f82cd4552d399,A3BLJ6QSDTZC9U,Davinci,7,3,4,2,"If you can figure out how to word the question, it was helpful.  But it was time consuming figuring that out.","Yes, I chose to rephrase the question into an open ended question and that worked the best.","persnickity, bothersome"
112725cf70d24b588e03cc886ec9a7f2,A3U21PUMQ6NGT2,Davinci,27,3,4,5,I find it unhelpful when it couldn't figure out the answer from the way I entered the prompts. I found it helpful when it could figure out what I was trying to ask and also when I asked it for a definition of one of the terms found in a question.,I think that I used the assistant less as the experiment went on because I got frustrated it couldn't get what I was asking on one particular prompt.,"Detailed, confused, helpful"
e09a3599ad3e4d0382366c49945ba545,ACJ6NSCIWMUZI,Davinci,21,3,3,4,it didnt always answer the question properly,i tried to phrase the questions better so i could get better answers,weak
059edd7ddd08423db100920247fd3c5c,A2S64AUN7JI7ZS,Davinci,9,3,3,3,"Sometimes, you way the questions had to be worded made it difficult to use.",I had to glance back at the instructions a few times to see if I was just wording the questions incorrectly.  The responses weren't very clear or helpful at times.,Complicated
3e0b8b937907472c9d2e5255b86de14a,A2WDF40FA670T9,Davinci,82,2,2,5,"The answers were not complete or direct.  It repeated a lot of information, rather than expanding on a single idea.  I thought my queries were good, but the responses were limited or not answering the question in a way I would expect of an expert on subject matter.",I tried queries based on your examples but did not find that to work any better than my own. I worked with it as I would a search engine or Alexa assistant.,"Responsive, orderly, confident, concise, junior"
0871bc369bb240f1a41d145289043ef6,A1WZY0K6IE3ASG,Davinci,20,3,3,4,"It gave me some hints I could use to guess the correct answers, but it wasn't the most effective.  I feel like a google search would have given better information.","Not really, I used it when I could unless I knew the answer.",Mildly Helpful
e295786d19674e7d883556f1e6d2a322,ATIVK9XUANIUE,Davinci,60,2,2,2,sometimes the output was too random,no,inefficient
83c56221f5ac4cb0abaf2d3cfda3eb9a,A2EKCMS8IKV57N,Davinci,92,3,3,4,It did not give enough information,no,impersonal and basic
87c07ea703f44b47b870c2f22a46d09a,A39SK1E6IMQBD5,Davinci,47,4,4,4,The assistant mostly helped me find the correct answers.,Yes. I variated the way I asked questions.,"helpful, efficient"
0fb4dd4911864766a30d484cd8af63d5,A1SISJL5ST2PWH,Davinci,53,3,3,5,It very much depended on what was written. There seemed to be a system on how to prompt the AI with the correct answer but I was not sure what that system was.,Not really. I went with how the examples were provided and adjusted from there.,"Informative, vast, quick, rambling"
ed61ede85fd84ae994ed6830a0a6a8c2,A2BK9RMC0NOIH8,Davinci,51,2,2,4,It did not answer the questions in a meaningful way.,It did not change.,Confusing
638d27d15be244ae83b6d95d0fe4502c,A2S0MB5JFG8DF,Davinci,49,4,4,4,I found it helpful once I had options narrowed down or tried one answer option at a time.,"I started out asking the question with all answer options, but I had better luck if I tried either one answer option at a time. When I tried all answer option it basically just restated the question and gave no new information.","easy, informative, succinct"
f9774b1bf3124125b2846afd20052504,A1FQK51ECARQNK,Davinci,62,4,5,5,because it explained terms that I was unfamiliar with.,"Yes, a little. I learned that asking a series of shorter questions rather than long ones and being specific encouraged better answers.","knowledgeable, versatile, responsive"
e980a0a6da09440cad2cdfd3bced2841,A2IFHU3P1MF54K,Davinci,78,4,4,5,The AI was able to give me clue of the answer to the questions,"Yes it did change, i sometimes add the option answers to the question and the AI will pick the answer for me, of i just search only the question and it gives me clue about the answer.",Smart
3bc565f99e00468b9912e129eec07d01,A1P3HHEXWNLJMP,Davinci,82,3,4,5,"It was definitely helpful because it felt like querying an encyclopedia, albeit some of the AI's responses were kind of irrelevant.",No,"Responsive, knowledgeable"
82860790dbba4d4aa1ff9e30d0d37517,A1GTYHV8OYQQLV,Davinci,17,3,2,4,It just kept repeating the query are giving examples that did not answer the questions.,I tried to do things differently but ran up against the same wall.,obtuse useless worthless
604d96e038d24a6795a3ca6ac6dd86b8,AMLE1FC3SQVL8,Davinci,92,4,5,3,It usually provided me with relevant information.,As I used it more I tried to be more direct and leave out unnecessary words that could lead it off track,"mechanical, knowledgeable, repetitive"
5bd270c6f1d146b39ef7500020b6b6a8,A13WTEQ06V3B6D,Davinci,88,3,4,2,I found the AI Assistant helpful in some circumstances because they were able to aid me in finding the answer to some questions.,"At first I wrote out the question almost verbatim, but that didn't produce good results. Next I wrote in key words and sometimes parts of the answer. The shorter questions seemed to produce better results.","Slow, cumbersome, outdated."
bae439b909d2476db6e30b44d1dfa46d,AGRKG3YT3KMD8,Davinci,29,2,2,1,"It didn't really answer my questions, regardless of how I asked them. Only one answer helped me rule out some of the options of the question.","I tried asking questions in different ways. I tried using non-question phrases, because it would answer questions with questions.","confusing, repetitive, uninformative."
31096ce1b9b640e39b36a8e0b3401470,A18G2CLYSTENK,Davinci,71,4,5,5,Even when the answers were not specifically telling me the information I needed I could figure out the correct answer. Added confidence to my selections.,Not really. I have a decent amount of experience with these types of assistants.,"Efficient, helpful, unknown"
d29b4c5e3fbb4ffb9c3bfae266c4abdf,AR0VJ5XRG16UJ,Davinci,69,2,3,3,Some answers are found to be useless and has no meaning.,"Yes, have to modify the questions",Likable
597a178d92864938aa1cfa874b2a62bc,ALF9AAZGQP4K5,Davinci,9,2,2,2,nothing seemed to work to find the correct answer.,"yeah, i first tried to just get the answer, then i ended up trying to plug in each possibility to see if it gave me smoething.","annoying, unhelpful, frustrating"
52a30efc3609447580716518b7bf0cf2,A2TCX20FIMNWSS,Davinci,32,4,4,5,It was helpful because it provided some good answers. The information was fluent and helpful.,No. I just queried the assistant the same way over the course of answering questions.,"Knowledgeable, helpful, fluent."
52dd0ec2b875459384ed50a0c7d63bae,A10BH9PYCYUKDJ,Davinci,28,4,5,5,when the question is phrased correctly it gave the correct answer,No,"smart, helpful, knowing"
86a3964a51654331b79b7a9e491c8a88,A22DF0EWILGRLV,Davinci,94,2,2,1,I found it helpful for one question but that was about it,I tried wording things differently from the question,Difficult
1725cb17d07f47e7b1598d46ea9fd907,A2VFEDAK5C1E1O,Davinci,31,4,3,3,Sometimes it was helpful but sometimes it gave me incomplete answers,I tried to become more descriptive in my questions.,"Helpful, Unpredictable"
7a109d22cfc3479bbb9c7feb8de04741,A1I7H6RDJS4EKN,Davinci,76,3,5,5,I didn't know anything about some of the questions and without the help of search engines I could not have answered them. Since I wasn't allowed to use a search engine the AI Assistant was very helpful.,If I didn't use technical terms such as 'lipids' the AI Assistant tended to give results from internet forums which were not very helpful.,Smart but not yet smart enough to replace a human using a search engine.
4a5bfde56ea54813a8909b2a52c0b540,A35KO5LPASBFI9,Davinci,70,3,1,3,The directions for this HIT was pretty difficult to understand.,"Yes, I was trying different methods to get the correct answer out of the AI. It was difficult.","confusing, potential"
dd7afd3de0244246a1f79741fbf0d85b,A13FUEPWBCLBUY,Davinci,89,4,5,4,It was helpful because it was able to provide an answer for questions that I had no idea the answer to and would only be guessing.,I tried to be quite specific with my input to help get a correct answer.,"helpful, quick, responsive"
af401f575ef548fb8cf713550e4fa582,A1RATFICCKLCQ,Davinci,96,4,5,4,"The AI assistant seems knowledgeable and answers questions intelligently for the most part even when my query was not as precise as I could have made it. I also like that it left some ""breadcrumbs"" or clues in the replies that I could them followup further with to find the answers.",Some of the questions I could ask directly and  obtain hopefully an accurate answer. Others I had to drill down and ask more specific questions to get an answer that I was looking for.,"Knowledgeable, useful, helpful, user-friendly"
67faa6d880ae4411b5d2abd2d5576e7c,A2J6S7QR4CGXTW,Davinci,64,2,2,4,The answers were to long and now on point,"yes, I started using but then it started not giving good answers, so I quit.","hard working, too smart"
195a966c4eb246029b3154b50d6ddc39,A2PUL3ZDXOW0VZ,Davinci,61,2,3,4,"It gave a coherent answer a few of times, but it's not very reliable.","Putting in a question didn't seem to work, so I just tried to put in keywords that might return an answer.","slipshod, difficult, random"
0c3f9ed1c4284bf18268d13695f1ed8a,A230VUDYOCRZ4N,Davinci,82,3,3,4,"It did give me answers most of the time.  When it wasn't helpful, it repeated itself over and over.  It also gave conflicting answers of yes and no.  Confusing at times.  But when it wasn't confusing, it was helpful, right on target.",It did help depending on how I worded the questions.  Simpler the better I think.  If it's too long or complicated then I think it gets confused and repeats itself.,"Confusing, touchy, unsure, repetitive"
4624a812235b4396a91207d5de48bcdd,A2YVQKJX3FO6P,Davinci,75,5,5,5,AI are often hired to do specific task.,No,User friendly.
f00d5b6386744984afc2af6a4867f7a7,A2UYZFH5VT5R3H,Davinci,20,4,5,5,because it provide useful details/information,no,helpful
9d2c4580f48b450296d80b58f2027588,AXY0D2AMLKE2A,Davinci,60,3,3,2,It was very hard to get any kind of reasonable answer out of it.  Got lucky a couple of times I think.,"I tried phrases more than complete sentences or questions, seemed to get some success","stubborn, unfluent"
11790b02246b45069d23f7ae686210f3,A1VXDD6BFF97OF,Davinci,61,4,3,4,The assistant was helpful for the most part. It didn't respond to my questions the way something like google would. I didn't like that I had to structure my questions in a specific way in order to get a coherent response.,"I felt I could a better response if instead of asking a question I typed in the beginning of a thought. For example, instead of saying ""what causes cancer?"" it's better to type in ""cancer is caused by..."".",Cumbersome
78cd6bf5188f45088b875ff06b817514,A3MXI2O3JZ0TZH,Davinci,91,5,5,5,It gives you quick help.,none,Useful
426b0e18e292419baba6d208b9f3fbc5,A22DVMN2Y3XHWA,Davinci,54,4,5,5,It gave me direction on things I otherwise would have had no clue in how to answer.,"Yes, I know the instructions told how, but I was having a bit of an issue remembering and didn't want to switch tabs so I kind of had to feel it out. But once I figured out how to prompt the responses it was great.","Helpful, fun, interesting"
47ac7badbf534993bf83b207b62dd679,A39MKVROUZ1UWR,Davinci,17,2,2,2,"It wouldn't give me very relevant results for what I was looking for or needing, a lot of repetitive and nonsensical answers.","No, I tried to change up the entire time to get decent results and kept coming up empty handed.","boring, irrelevant, unhelpful"
663988b4b2c749638cb8c3be4176d956,AIQM86IRETAJN,Davinci,0,4,4,3,The Ai was both helpful and unhelpful at times,Yes learning the responses the Ai gave back,"Smart, Descriptive"
0815577ab46e4f8e90bef0f2f4126923,A2LNOI4ROD1F79,Davinci,12,4,5,4,It delivered the answer in a clear manner.,"Yes, in the beginning my questions were longer, but in the end they got short.","fast, clear, smart"
84977ad7c5f8441aa55ed97f2b2e9e59,AETIZKQNUSBLB,Davinci,97,2,4,2,I knew the limitations of the AI so I knew how to get help from it,no,"difficult, precise, picky, simple, basic"
cdf8893876b8419682d6aa6d14a08119,A36QGCT3MMXC4Q,Davinci,69,2,4,3,I couldn't see the bottom of the answer and sometimes it seemed to be repeating what I said,no,machine like
93bd811bca474e6eae885cd29f9ecff5,AJXIC6Q5EM76P,Davinci,86,4,3,5,Seems like it pulled random information from wikipedia which either could be helpful or couldn't be helpful.,"Not really, my questions were relatively similar",Average
f06067dcb0fc4cb5bc51e60f535fb310,A2DVV59R1CQU6T,Davinci,24,3,2,2,"The AI assistant was only helpful about half of the time and I had to rephrase my questions very specifically. Otherwise, it would just repeat the input.","Yes, I had to cater my language specifically to what the assistant could process over the course of the exercise.","Inconsistent, laborious to work with, unoptimized"
86cd44921f31498f8e106ddad7db42be,AKSJ3C5O3V9RB,Davinci,52,5,5,5,I found it particularly helpful in reinforcing the answer I was leaning towards and also when approaching physics questions that depend on objective data/metrics since the AI can retrieve this sort of information more efficiently and rapidly.,"It did since I tended to rely on the AI Assistant more for the latter questions, which involved questions regarding the E/M spectrum and radiation, which the AI assistant helped me out greatly on. The preceding questions were easier, but the AI assistant was helpful for those too since it helped me feel more confident in my selected response.",valuable
b49daf5e81344de395954e4038fe30d4,A3CZ9T0BO40T0,Davinci,45,2,2,3,It didn't really answer my questions,"Yes, I tried to pose my questions in a way that got better answers, but it didn't work.","Unhelpful, slow"
7fedcade16fb4b5fa7d5ee816ce0e7a2,A2VO8C41JJIQY9,Davinci,74,2,2,4,It couldn't understand questions and couldn't generate coherent answers so mostly it was unhelpful.,Not really. I tried to generate questions in various ways but it mostly I was unsuccessful.,"useless, inefficient."
2bf1469073ba4eabbaec8b68621180f6,A324VBRLXHG5IB,Davinci,99,4,4,5,"The AI answered things in a paragraph for, which was helpful because there were key words I could use to ask more questions. There was some inconsistency and repetition though.","I didn't absolutely need the AI help on all questions, but I liked using it as backup.","helpful, inconsistant"
6afe337973ea4670ba010f91b089dc4f,A3VL1CBZ3BGQK7,Davinci,88,2,4,2,"Some things the AI just was not helping me on, like the nixon question. I went back to look at the example you provided again and tried to format my question in a similar manner and I never got a clear answer from the AI",Not really. With the Nixon question I felt like I tried many different approaches and never came close to a clear answer.,"unhelpful, not understanding"
7f3f25fcc63b4180af6bf7b6c38b4dde,A2MCG5W6LHSRG9,Davinci,60,2,3,4,Sometimes i felt it would spit back out multiple choice questions. In these cases it wasn't helpful at all. The questions I had weren't easy so I understand why it struggled,I felt more frustrated over time. At first I tried to some well worded questions and overtime I got a bit lazy on how I worded things when I wasn't getting a good answer,mediocre
f60a3ad39449439294ca00090d3a7596,A9MJVJAMLCDMV,Davinci,37,4,5,4,"The AI system knew a lot more than I did so it was really helpful, especially once I figured out how to ask the question.","I don't think it changed. I just had to figure out the best way to ask the question. I think it is similar to Google. It all depends on what you ask Google as to what answers you get, so I thought of it like Google.","knowledgeable, fast, helpful"
b7030655860e4e13ae6464d1bbb50eea,A3N7R7P9HP2YB6,Davinci,1,5,5,4,It was helpful because it returned natural language results that were very clear and concise.,"Yes, I did not ask the AI for help in situations where there was a judgement call istead of a clear fact.","Responsive, accurate, succinct"
cba844a9a7cc47d981f3ce48d69e770b,A2POU9TTW177VH,Davinci,46,5,4,4,It gave a good answer for almost every question I asked on the first try.,No I just tried to be as specific as possible and I got a good answer.,"Smart, fast, easy, useful"
8dabe59dad3e4ad6bc451e98018c66b8,A3LVLZS8S41ZD7,Davinci,99,4,4,4,"It was able to answer about half of my queries.  And, I didn't know the answer to most of the questions without its help.","Yes, I started out asking it a direct question based on the trivia question.  But, after my first query, I turned the trivia question into a leading statement in hopes the AI would finish the statement with the correct answer.","intuitive, knowledgeable"
d129f317b53242feb45a1c5ad3dc80e7,A1NFBKUYYVUYWF,Davinci,43,3,4,5,"I think the times I had problems with the AI was my fault because it would sometimes take me a few tries to phrase the question (or part of the question) so that the AI understood what I was asking. For the most part, I found the AI helpful. It certainly didn't hinder me and I think I couldn't have answered some of the questions correctly without the AI's help.","The way I interacted remained the same throughout as far as I can tell. I changed how I entered the data - sometimes I would try to find out more about the answers to narrow down my choices but most of the time, I would try to phrase the question in a way that the AI could understand what I wanted to know.","focused, specific, helpful"
d3348b203e744672a0531e3273d72941,A38JCRTTVX7EVE,Davinci,96,4,5,4,AI ASSISTANT WAS VERY HELPFUL,ASSISTANT WILL ATTEMPT TO RESPOND OF FLUENT CONTINUATION OF PROMPT,PROMPT ASSISTANT WITH TEXT
b33f3306c6464547a647fcfa4f088ea4,A222R4PNCF08OF,Davinci,56,1,2,3,I couldn't find a way to ask questions that the AI Assistant would have been able to clearly answer,Not really,repetitive
9877965ee02941169e1b2a33cc9d9750,AUQ79MANVDU9B,Davinci,19,4,4,5,"I thought it could help with the basic questions, but maybe not the more confusing questions.",No changes,"Useful, average speed, knowledgeable"
eaf6417ee048412a88ee6fc68ea5c75b,ABKUOSBL1VLOT,Davinci,68,3,5,3,Some of the questions I did not know but the multiple choice questions were harder without AI,Multiple choice questions had to be addressed different that straight questions.,Helpful
e1d55ce76d5c43cb916f3775acbc9eca,A8B4WA1QFNUAW,Davinci,25,5,5,5,There were a couple of questions I had no clue what the awnser was and the AI told me.,I just followed the prompts you showed because it seemed the most logical way to interact.,"helpful, smart, easy"
08ac3cf8fa524f02aa565bc5ed05f586,A3T3KEK5G6JYTZ,Davinci,0,2,3,3,"It was helpful to have it, but I also am not sure it is giving correct answers. AI tends to repeat what it has heard a lot, regardless of whether it is accurate or sensible.",i tried to guess how the original information may have been fed to the bot in training. It doesn't seem to be very effective at times.,"parrotlike, confusing"
4b6510d08e4b4966bd8f68cbf26307ba,A2EH7IQCDH2Q5D,Davinci,5,1,1,1,"it couldn't understand what I was asking at all, was very frustrating to use.",yes after a while I gave up because it was nearly useless. I also had to be extremely specific and spell everything correctly to get any answer.,"annoying, useless, abhorrent, taxing"
18daa22413b0494da94f945d58c27ed8,A235DXY5FJN0IW,Davinci,44,3,2,2,It took many attempts find find an answer.,Yes I had to keep generating answers and changing text.,"Messy, unreliable, not trustworthy."
5379246ff90e4d1c81dc943740e169a9,A1U3TT3VMH9FU9,Davinci,20,3,3,4,it was somewhat helpful as it answered a few of the questions easily but struggled with others.,"yes, some questions the bot understood my prompts right away but for some i gave more words and context clues.","average, concise"
418258264a41455c9f7de79f9f2bffde,A1Q56N80RJLQ7S,Davinci,5,5,4,4,I felt like the choice of the AI assistant was useful but many of the questions I wanted to attempt myself. Some of the queries I tried it was unable to come up with something and it frustrated me a bit.,Yes after a few attempts on different questions I went towards trying to keep my main focus on using deductive reasoning for the last questions.,"Interesting, interactive, difficult"
ce5538b737b3427a9678ed5cb805bf8f,A748N8WFG2HR4,Davinci,78,5,5,5,It seemed to have most of the answers I needed,I would probably change how I word the questions,Helpful
526a40d23e0c41d7af8ba59d343528f4,A6FQHZ58DQ0S6,Davinci,16,3,3,3,"It seemed to repeat my questions, rather than offer direct answers, so it was more repetition.","I attempted a few interactions, then decided to simply focus on studying the questions more intensely on my own, as the feedback was marginal.","Redundant, repetitive, earnest"
86259844b79d462280c233262c4d6015,A1JXSNKXAXT9OU,Davinci,88,4,5,3,I found it very helpful because I could have a verification of answers.,"Not really, I used the format that seemed to work best","Unyielding, helpful, useful"
dfb85a9ece444b69a6bedfe652b6df9d,A2OVOVZBJYUO,Davinci,2,3,4,3,helpful,"I don't think so, I stuck to the same strategy mostly","objective, unbiased, useful"
03c9278f29d14b009f1639a7c121e0b1,A5T9IFDZ3W4T6,Davinci,32,3,4,5,"I found the AI Assistant helpful because even though it was sometimes hard to use, I felt that I was easily able to get the information I needed to help me come up with an answer.","Yes it did. I first I would ask it generic questions such as what does this or that mean, but I started to get more focused and try to really make sure to ask more specific questions or less complex.","Open Minded, Simple, Confusing, Emotionless"
0cb257ffc15a4e31986084535f1ff2e4,A2683ZVNWI119A,Davinci,8,2,2,4,some of the answers did not make sense,it did not,inaccurate
b8549ba8190a43468eec8f84c828e520,A8KX1HFH8NE2Q,Davinci,14,3,5,3,I found that the AI allowed me to get some sense of the answer which was better than nothing.,The way I interacted with the AI did NOT change during the course of questions.,"rational, logic, unemotional"
20fdbb14941f4b64b15a887a33794fa9,APRHR60T52KR9,Davinci,89,4,4,4,it was helpful but some answers were not very clear,no,reliable
deb7e74fd99c4007bf2ad5905e67d76a,A29GJGXFU9BQQG,Davinci,71,2,2,3,I did not get any clear or obvious answers.,no,"robotic, repetitive"
b4e6658008e34be4a06e0cb0c3f49760,A19ZWBQT8A3LIR,Jumbo,95,2,2,3,The output did not usually help me answer the question.,No.,"unhelpful, slow"
6e9da833645547c1a44584f1a15fb287,ASEM4DJYX7PAO,Jumbo,15,3,4,3,very help full to using with chatting,"In many cases, AI has changed business communications to transform whole industries and the roles of employees within them.",Worker discretion is advised
bae26b7646ed40eaa8cdd97612ec85f5,A3F90N8YVKJ4I7,Jumbo,49,5,4,5,it was like using google. it had knowledge I did not possess,no,"competent, useful"
ef24b7284cf14376b331db74c45dbd1b,ANHO7XT3KW3IY,Jumbo,8,3,4,4,"I think once I figured out how to better use the AI Assistant, I was able to get more clear answers.","I started off by copy/pasting the questions, but then tried to ask the questions in ways that were framed more towards the possible answers to make it easier to find the correct answer.","Helpful, Knowledgable"
85ae1812040e4eec8b7e8b84168ce4b4,A3AY0315YWWNXY,Jumbo,7,3,4,5,It generally gave the correct response I was looking for within the first or second query.,It did not. I typed as I would in a normal search engine to receive my desired results.,"Simple, intuitive and efficient."
4ef7b557329f4ab297a721280944aafd,A23TH591R5OPKP,Jumbo,27,4,5,5,"Although the AI assistant didn't know the right answers to every question, it often provided useful information. It also didn't take that long for me to ask the assistant questions.","Yes, I asked more direct questions as the task went on. I sometimes rephased the question in a more direct way.","useful, smart, helpful"
5a516f8d57b9433fbd0dcfff274001a3,A3V2XCDF45VN9X,Jumbo,72,4,4,3,"Sometimes, the AI Assistant can provide effective answers but needs multiple tries.",Yes. Just input the question directly without any changes.,a little bit reliable
cfe25d3835ac44e585a47bc2104fb0c7,A1XQOZV8LQDM22,Jumbo,84,2,3,4,"Because when I needed help, the responses sometimes don't seems to relate.",Yes,"responsive, helpful, available."
5600c80efb934fce817e7e11b0c4f70d,AOS2PVHT2HYTL,Jumbo,23,3,5,5,It answered questions that I could not have answered on my own!,I think so.  I had to rephrase questions to get the specific answer I wanted.,"useful tool, good support"
69918d5570c648e5af0e18aa9afed51e,AKVDY8OXNMQED,Jumbo,59,5,5,5,It provided enough info to answer the question without giving a direct answer.,No,"knowledgable, helpful"
0fc556c2944d4dc89249b52817307de9,A277V4SHQB8JRS,Jumbo,89,2,3,2,"As far as I could tell, the AI assistant frequently just regurgitated chunks of text from the web associated with with key words or phrases in the given query/prompt. Not seeming to have any real understanding of the input text, these generated responses were frequently *related* to the input but not *relevant*. It also took long enough to respond to each prompt that the lag slowed things down a bit.","It seemed like providing an unfinished sentence as a prompt often provided more useful results than a simple question. If the question and the answer choices were both given in a prompt, the AI was likely to simply return that text as quoted somewhere (like from a test with that exact question) but without any meaningful answer.","Bumbling, incompetent, unthinking, rote"
cc11d9c4acd74a8499c2c6a8c69d638e,A3LT7W355XOAKF,Jumbo,94,4,5,5,It pretty much answered my question so that I was indeed able to verify what I thought the answer was myself.,"No, I only got one field to interact with the AI so hoping that was the way it was supposed to go","knowledgeable, worldly, precise, technical, amazing, complete, easy, interact-able, helpful"
b3fcb812147843dbb10d94ed16973ce8,AMA18W8F60Y2J,Jumbo,6,4,5,5,It was able to help me answer some of the questions.,No.,Helpful
c7b4f0daa9564d89a0ea0ba80467bae8,A1NLJ1L4VCQYV2,Jumbo,27,5,3,4,"Sometimes I found the AI assistant helpful, while other times I did not. When I did not find the assistant helpful, it was usually because the information provided in response to my query was too generalized and not specific enough for me to answer the question.","Sometimes, when I felt that the response that the AI assistant gave me was too generalized, I tried to shorten or rephrasing the question so that I could draw out a more specific answer from the AI.","Quick, detailed, comprehensive, resourceful"
78aadb9f7a1344538068684b660418e9,A1M24593XO5Z3C,Jumbo,57,3,4,3,I would have never known the answers otherwise.,No,"Helpful, Smart"
ed0a40643e2e4968a402b7e4084514ec,A3N0QZ9ZKUCTCQ,Jumbo,6,4,5,4,The AI Assistant was helpful in that it was able to return the answers to my query in such a way that I was able to find the answers to what I was asking depending on how specific I was.,"No, my interaction did not change over time.","Useful, Knowledgeable, Prompt"
a080a241dd174c2f9d1daa5f05fc4c6f,A2BABL5AHUOYC7,Jumbo,98,4,4,4,it gave an insight to what I asked,"no, it didn't change",capable
7cd14884a482475d96e0226d4d53842c,A2RMJNF6IPI42F,Jumbo,37,3,2,2,it took far too long to answer and was too detailed,I just used it once and not again since it was too slow,"laggy, slow, prolix"
0c5b294d3d334bc9b60bafbc35d7fd46,AYW62R027PUT1,Jumbo,77,4,3,4,It was helpful because it was able to give me some good hints most of the time.,It didn't change.,"smart, knowledgeable"
