name,session_id,worker_id,turn_id,model,prompt,prompt_dataset,elapsed_time,user_input,user_num_words,model_completion,model_num_words
turn-03,acf44f7c-18e5-4641-b29b-262c51ee9aaa,86de79d21bee8ee4c4853c9012237cdd,3,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.4666666666666667,I would like to throw a surprise party for our boss.,11,Do you think it's a good idea?,7
turn-04,acf44f7c-18e5-4641-b29b-262c51ee9aaa,86de79d21bee8ee4c4853c9012237cdd,4,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.36666666666666664,i am not sure but I want to make him a surprise.,12,It might be a good idea to let your boss know first.,12
turn-05,acf44f7c-18e5-4641-b29b-262c51ee9aaa,86de79d21bee8ee4c4853c9012237cdd,5,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.4666666666666667,could you give me any idea?,6,"I don't know what to tell you, Riley. You should talk to your boss about it.",16
turn-06,acf44f7c-18e5-4641-b29b-262c51ee9aaa,86de79d21bee8ee4c4853c9012237cdd,6,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.6,I just want to give him a cake in the next meeting. do you think that it is OK?,19,"I don't think that is a good idea, Riley. You should talk to your boss about it.",17
turn-07,acf44f7c-18e5-4641-b29b-262c51ee9aaa,86de79d21bee8ee4c4853c9012237cdd,7,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.2,why do you think it about?,6,I think it would be better to give him a cake in a party setting.,15
turn-08,acf44f7c-18e5-4641-b29b-262c51ee9aaa,86de79d21bee8ee4c4853c9012237cdd,8,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.26666666666666666,that seems to be a surprise? right?,7,"Yes, it would be a surprise to your boss.",9
turn-09,acf44f7c-18e5-4641-b29b-262c51ee9aaa,86de79d21bee8ee4c4853c9012237cdd,9,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.2833333333333333,so this plan seems to be reasonable?,7,"I don't think it is a good idea, Riley. You should talk to your boss about it.",17
turn-10,acf44f7c-18e5-4641-b29b-262c51ee9aaa,86de79d21bee8ee4c4853c9012237cdd,10,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.7333333333333333,do you think that it is a good idea for sending my boss a cake in the meeting?,18,"No, I don't think that is a good idea.",9
turn-11,acf44f7c-18e5-4641-b29b-262c51ee9aaa,86de79d21bee8ee4c4853c9012237cdd,11,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.15,why?,1,I think it would be better to give him a cake in a party setting.,15
turn-01,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,1,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.75,What a weekend I just had!,6,Yes it was pretty boring.,5
turn-02,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,2,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.16666666666666666,"No, I mean my weekend!  It sucked!",7,"Oh, I'm sorry. I mean the weekend you just had.",10
turn-03,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,3,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.5,"Oh...well my weekend wasn't boring, I actually had something really frustrating happen to me",14,Oh? What happened?,3
turn-04,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,4,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.18333333333333332,I locked myself out of my car like an idiot,10,WHAT? How was that even possible?,6
turn-05,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,5,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.15,Easy...lock the car with your keys inside,7,WHAT?!HOW WAS I TO KNOW THAT THAT WOULD DO ANYTHING?!,10
turn-06,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,6,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.13333333333333333,Do you not have a car?,6,"No, why?",2
turn-07,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,7,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.18333333333333332,"Oh, okay.  Makes sense why you wouldn't know about that then",11,Do you have a house or something?,7
turn-08,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,8,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.21666666666666667,I have a mansion,4,"Oh, okay. I'm sure it's nice. What kind of mansion?",10
turn-09,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,9,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.35,One of those McMansion style places.  Huge.  I even have my own tennis courts and a movie theater,18,Wow! That's definitely an impressive place. So why didn't you let me in on it?,15
turn-10,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,10,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.15,You want me to invite you?,6,Yes! I would love to come visit and see it someday!,11
turn-11,f60375e6-7a15-4f94-8b72-9a5aae6965df,2340c24e119087bca4bc148d4000a9ac,11,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.16666666666666666,"Okay, we'll make a date of it then!",8, great! I can't wait to meet you!,7
turn-01,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,1,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,1.2833333333333334,I can't believe that Cameron actually caught the ice cube in their mouth.,13,"Yeah, he did. He is quite talented then.",8
turn-02,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,2,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.6833333333333333,Must have good hand eye coordination.,6,"He does, and it is so nice to see his creativity improving.",12
turn-03,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,3,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.7,Practice makes perfect I guess.,5,Yep.,1
turn-04,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,4,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.5166666666666667,I think I could have done it too.,8,"But you didn't try, Cameron. You need to practice it to get better.",13
turn-05,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,5,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,79.63333333333334,"I don't think that is true. I was able to catch one, so that proves I can do it.",19,"But you needed to be flexible and try it several times to get it down. Just trying once, even if you couldn't do anything with it, would already give you more information. It would give you that bending flexibility and that's a big step toward success.",46
turn-06,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,6,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.85,Well it depends where the ice cube is heading. Sometimes flexibility wouldn't be needed.,14,"Ah, like in golf. You would need to be able to shoot the ball around the tree and not get snagged.",21
turn-07,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,7,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.2833333333333333,"Yeah, everything is situational.",4,Objective truth doesn't change. It is how things actually are. It doesn't get defined by the way someone feels about it.,21
turn-08,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,8,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.35,Yeah that's true but I don't think there is anything objective about the best way to catch ice cubes.,19,"When I catch a baseball, I know I am doing it the best way possible. When you don't catch one, you are failing to catch it the best way.",29
turn-09,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,9,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.6833333333333333,"How a baseball is thrown will change depending on the pitcher, so you can't always catch it the best way if you don't know what the pitcher is going to do. You can't always be perfect.",36,"The best way to catch a baseball is whatever way you can catch it, and there is no practical way to get all of the information you would need just by looking at the ball.",35
turn-10,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,10,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.38333333333333336,"Yes, you also need to know something about the pitcher's intent.",11,"And, that pitcher can change his intent in the middle of a game.",13
turn-11,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,11,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.5166666666666667,"Yeah that's true. You can kind of get in the flow of things, and then the pitcher might change it up. I think it's the same with catching ice cubes. You can think you have it down, but then something changes.",41,Exactly. Nothing is absolute.,4
turn-12,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,12,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.5666666666666667,"Yeah. So I think I can practice more, but I think I have done a pretty good job catching ice cubes so far. It's not easy.",26,"When you are motivated to catch one, practice will get you to the point where you know the best way to catch one, but when you're not motivated, practice won't help much.",32
turn-13,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,13,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.26666666666666666,"Yeah, practice has to have a point behind it otherwise you're not learning.",13,I need a little more coffee...,6
turn-14,e280ca39-cd05-4b0f-8c5b-7565cf77f513,0f2e591036decd536e6a009ccfdb3b4a,14,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",commonsense_dialogue,0.2833333333333333,"We all do, it's getting late.",6,"Yeah, it is.",3
turn-01,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,1,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,2.0833333333333335,Hi I just moved here to texas with my boyfriend. He took me to Kemah beardwalk. It made me think of times I spent vacationing back home.,27,Wow that sounds right up my alley. How do I meet up with you for our next Cook Off?,19
turn-02,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,2,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,0.5666666666666667,I miss the beautiflul scenery back home.,7,"That's the thing about this contest, there are so many great ecosystems from which to choose.  I really want to get down there to Alekes.",25
turn-03,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,3,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,0.5166666666666667,Is Alekes a vacationing spot?,5,Yeah. This place is full of both locals and tourists alike.,11
turn-04,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,4,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,0.5,I miss going places like that.,6,Is it crazy that you are from Canada?,8
turn-05,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,5,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,0.85,I mis home and vacations so much,7,Oh wow. Don't the ones at home offer tons of camping?,11
turn-06,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,6,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,0.5,We did lots of camping.I think about it all the time,11,I'm sorry.,2
turn-07,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,7,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,0.7166666666666667,Thank you I appriciate that.  It is hard to be so far away,13,"I understand. But, as you said, we all get what we deserve, right?",13
turn-08,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,8,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,0.5666666666666667,Not sure that is true but I still miss home,10,We all miss home. There is no shame in that.,10
turn-09,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,9,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,0.38333333333333336,No there is not thank you for understanding,8,"It makes us human.  On top of the nervousness and homesickness you must be experiencing now, you are being inundated with all those strange customs down here.  If it wasn't for this forum, I would probably miss out on a lot of things as well.",45
turn-10,2237139d-6a64-41fa-8953-da1b36bf8eac,435bbbbd12dec40bbaea7643ccccd49f,10,Jumbo,I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,empathetic_dialogue,0.8333333333333334,Yes you totally get it. Very out of my element.,10,I absolutely do! That's why I want to reach out to you.  You are one of the best cooks on this whole platform.,23
turn-01,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,1,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.3333333333333333,HI,1,Hey,1
turn-02,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,2,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.6,I have a girl friend finally!,6,Oh good! Is she just here for the weekend or something?,11
turn-03,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,3,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.8166666666666667,"No, we met a couple months ago and got to know each first. And I just asked her to be my girlfriend and she said yes!",26,That sounds great! Congrats!,4
turn-04,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,4,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.1,Thanks!,1,So what do you think? Is she as excited as I am?,12
turn-05,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,5,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.43333333333333335,Ha! She seems very happy and I am too.,9,I am so excited for this. I think it is going to be great! We should probably start planning our future together.,22
turn-06,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,6,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.5,We can go places together for sure. ,7,Awesome! I am so excited for this.,7
turn-07,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,7,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.45,Me too. I like having friends to go out with as couples,12,I do too! we should go out more often.,9
turn-08,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,8,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.4166666666666667,"Sounds great, we will have to make a date soon.",10,I can't wait to do that. Do you have any ideas for where we should go?,16
turn-09,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,9,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.4166666666666667,We like to ride motorcycles and do outdoor things. How about you?,12,Definitely! I am excited to get to know her better.,10
turn-10,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,10,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.2833333333333333,She is very sweet and I am sure you will like her .,13,I cannot wait to find out. Who makes your girl friends?,11
turn-11,c3a6ae7d-cfb0-40e3-96e5-f4f77d493749,0727c1bb7ed3ad265b712461f050ca16,11,InstructBabbage,When my current girlfriend said yes to dating me.,empathetic_dialogue,0.15,"God I guess, lol",4,I think so too! People are so quick to judge. I'm going to be a good listener and make sure we Don't get too close to each other before we know what is good for both of us.,38
turn-01,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,1,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.6,Hello Robin,2,Hello Tracy,2
turn-02,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,2,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.25,Good to see you again,5,It is good to see you again as well,9
turn-03,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,3,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.3333333333333333,"We went to school together, do you remember those days?",10,I think so. I didn't think too much about it and we were just kids,15
turn-04,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,4,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.21666666666666667,I remember it fondly.,4,But you ended up here. I got stuck here,9
turn-05,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,5,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.3333333333333333,Its okay here isn't it?,5,It could be better,4
turn-06,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,6,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.25,Oh it always could be better anywhere. ,7,It could be better here. I should be doing more on the weekends,13
turn-07,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,7,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.4666666666666667,"Me too. But I do appreciate all you did for me when we went to school, like helping me study.",20,I did it for you. I did it for you because you were my friend.,15
turn-08,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,8,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.3333333333333333,"Yes, you did. It was the best thing anyone did for me back then it seems.",16,Yeah. Now you're back and can do it again for Garcia.,11
turn-09,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,9,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.31666666666666665,"Oh sure, why not.",4,Watch this.,2
turn-10,0b4baddd-5a0e-40e1-bf0e-1f6ae13947f0,992a345055ffbd4125ee0dcb90edd4b8,10,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.23333333333333334,"Okay, I'm watching.",3,"Good, good.",2
turn-01,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,1,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.5333333333333333,"Hello, I am Lee",4,"Hi, I am Bob",4
turn-02,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,2,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.3333333333333333,"What do you do for work, Bob?",7,I like to draw cartoons sometimes and make video games. Right now I just work a boring desk job,19
turn-03,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,3,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.31666666666666665,"Well, it problably pays better than my dream job at least",11,"Yeah, unfortunately",2
turn-04,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,4,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.16666666666666666,Did I tell you what my dream job is?,9,No,1
turn-05,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,5,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.06666666666666667,Clown!,1,Is that a clown for hire? Or a clown that entertains people?,12
turn-06,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,6,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.2833333333333333,Isn't it possible to do both at the same time?,10,It sort of wasn't really their jobs,7
turn-07,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,7,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.3333333333333333,"Uh...what?  Anyways, I was trying to learn how to make balloon animals for my clown job interview",17,"Huh, I never really took the thought into clowns getting jobs.",11
turn-08,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,8,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.21666666666666667,It's a really competitive industry!,5,Craziest thing is they are selling cotton candy,8
turn-09,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,9,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.36666666666666664,Well...I mean I guess that's crazy.  But what I meant was it was crazy that there's so much competition for this clown job.,23,"Yeah, but the pay must be good.",7
turn-10,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,10,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.18333333333333332,"No, the pay is mediocre at best.",7,What about tips?,3
turn-11,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,11,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.13333333333333333,Have you ever tipped a clown?,6,"I have never tipped a clown. I probably should though, they are putting in the work.",16
turn-12,61b73a38-4c05-4e47-8f0a-9beb673d1e1a,6fe1fccfee6e6ddbdb48245e71b3c31f,12,Jumbo,"Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.",commonsense_dialogue,0.2,Good plan!  Talk to you later,6,Okay,1
turn-01,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,1,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.4166666666666667,Hello,1,"Hi there, Kendall. How are you today?",7
turn-02,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,2,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.38333333333333336,I'm okay. I was hoping to watch some tv today but I can't afford my cable bill.,17,Do you have a job?,5
turn-03,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,3,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.1,"Yes, I have a job.",5,"Well, maybe you can save up some money and then pay your cable bill.",14
turn-04,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,4,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.23333333333333334,It's hard. My bills are getting higher and things cost more.,11,It sounds like you are feeling a little stuck.,9
turn-05,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,5,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.25,"I am. I have a friend, Sasha. I go to her house when I can to watch tv.",18,That's not a good solution. What if she isn't home?,10
turn-06,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,6,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.5666666666666667,I don't watch tv. The other day Sasha didn't have enough money for her cable bill so I paid it since she's been letting me watch her cable.,28,That sounds like a really good friend. What do you think you could do to help her out?,18
turn-07,23a2dbdc-b9bb-442d-9d2c-84e16e0cb012,79b3c1a411b429db0fac458a6bbf7d01,7,InstructDavinci,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.18333333333333332,"Well, I did pay her cable bill for her.",9,"But you could do more, like help her out with groceries or something.",13
