session_id,worker_id,turn_id,model,prompt,interestingness,boringness,preference,fluency,sensibility,specificity,humanness,quality
ead03433-618f-4d81-9bb7-3ad810711a31,34268472-96c4-4091-9c58-ccfc5d628410,5,InstructDavinci,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
ead03433-618f-4d81-9bb7-3ad810711a31,34268472-96c4-4091-9c58-ccfc5d628410,6,InstructDavinci,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
ead03433-618f-4d81-9bb7-3ad810711a31,34268472-96c4-4091-9c58-ccfc5d628410,7,InstructDavinci,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
ead03433-618f-4d81-9bb7-3ad810711a31,34268472-96c4-4091-9c58-ccfc5d628410,8,InstructDavinci,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
ead03433-618f-4d81-9bb7-3ad810711a31,34268472-96c4-4091-9c58-ccfc5d628410,9,InstructDavinci,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
ead03433-618f-4d81-9bb7-3ad810711a31,34268472-96c4-4091-9c58-ccfc5d628410,10,InstructDavinci,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,1.0,0.0,1.0,1.0,0.0,1.0,0.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,-1,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",,,,,,,,1.0
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,1,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",0.0,1.0,1.0,1.0,1.0,1.0,1.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,2,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",1.0,0.0,1.0,1.0,0.0,0.0,0.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,3,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",1.0,0.0,0.0,1.0,0.0,1.0,0.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,4,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",1.0,0.0,0.0,1.0,0.0,1.0,0.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,5,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",1.0,0.0,0.0,1.0,0.0,1.0,0.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,6,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",0.0,1.0,0.0,1.0,0.0,1.0,0.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,7,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",1.0,0.0,0.0,1.0,0.0,1.0,0.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,8,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",0.0,1.0,0.0,1.0,0.0,1.0,0.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,9,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",1.0,0.0,0.0,1.0,0.0,1.0,0.0,
10aa8ed8-afa2-44a6-ac93-d2f67fe3889a,a26a9fda-f1ad-49cb-a2e0-6101fde698b8,10,InstructBabbage,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",1.0,0.0,0.0,1.0,0.0,1.0,0.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,-1,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,,,,,,,,5.0
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,1,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,2,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,3,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,4,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,5,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,6,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,7,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,1.0,1.0,1.0,1.0,0.0,0.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,8,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,9,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,10,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,1.0,1.0,1.0,1.0,0.0,0.0,
303a5450-ad4b-4d4f-9b5f-029cc059bbc8,d1c7e881-7ef8-4d45-bfe7-605f6efeef19,11,Jumbo,Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
376b6fc7-580b-4602-b260-96f0509873cf,2a5bbb1d-7eca-400d-8759-af347cef1491,-1,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,,,,,,,,2.0
376b6fc7-580b-4602-b260-96f0509873cf,2a5bbb1d-7eca-400d-8759-af347cef1491,1,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
376b6fc7-580b-4602-b260-96f0509873cf,2a5bbb1d-7eca-400d-8759-af347cef1491,2,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
376b6fc7-580b-4602-b260-96f0509873cf,2a5bbb1d-7eca-400d-8759-af347cef1491,3,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
376b6fc7-580b-4602-b260-96f0509873cf,2a5bbb1d-7eca-400d-8759-af347cef1491,4,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
376b6fc7-580b-4602-b260-96f0509873cf,2a5bbb1d-7eca-400d-8759-af347cef1491,5,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
376b6fc7-580b-4602-b260-96f0509873cf,2a5bbb1d-7eca-400d-8759-af347cef1491,6,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
376b6fc7-580b-4602-b260-96f0509873cf,2a5bbb1d-7eca-400d-8759-af347cef1491,7,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
376b6fc7-580b-4602-b260-96f0509873cf,2a5bbb1d-7eca-400d-8759-af347cef1491,8,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,-1,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,,,,,,,,3.0
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,1,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,2,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,3,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,0.0,1.0,1.0,1.0,0.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,4,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,5,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,6,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,7,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,8,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,9,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
39d0a127-e9b5-4664-b582-32f96968e113,1a1b2953-8bae-4776-87aa-11a6969a9459,10,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,1.0,0.0,1.0,1.0,1.0,1.0,0.0,
20be9f7b-0443-482e-953d-9482d947b059,af9f8e63-4682-48bc-ada9-0ce241d3beb6,-1,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,,,,,,,,5.0
20be9f7b-0443-482e-953d-9482d947b059,af9f8e63-4682-48bc-ada9-0ce241d3beb6,1,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
20be9f7b-0443-482e-953d-9482d947b059,af9f8e63-4682-48bc-ada9-0ce241d3beb6,2,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
20be9f7b-0443-482e-953d-9482d947b059,af9f8e63-4682-48bc-ada9-0ce241d3beb6,3,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
20be9f7b-0443-482e-953d-9482d947b059,af9f8e63-4682-48bc-ada9-0ce241d3beb6,4,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
20be9f7b-0443-482e-953d-9482d947b059,af9f8e63-4682-48bc-ada9-0ce241d3beb6,5,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
20be9f7b-0443-482e-953d-9482d947b059,af9f8e63-4682-48bc-ada9-0ce241d3beb6,6,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
20be9f7b-0443-482e-953d-9482d947b059,af9f8e63-4682-48bc-ada9-0ce241d3beb6,7,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
20be9f7b-0443-482e-953d-9482d947b059,af9f8e63-4682-48bc-ada9-0ce241d3beb6,8,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,-1,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,,,,,,,,2.0
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,1,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,2,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,3,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,1.0,0.0,1.0,1.0,1.0,0.0,0.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,4,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,5,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,6,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,7,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,8,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,9,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,10,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,1.0,1.0,1.0,0.0,1.0,
c34e4763-3a67-407c-b8fe-81d6e30d1c40,f48084fa-a2c6-4bda-9fcf-843f78746b6d,11,Jumbo,Robin and Tracy went to school together. Robin helped Tracy study.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,-1,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",,,,,,,,3.0
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,1,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,1.0,1.0,1.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,2,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,3,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,0.0,1.0,1.0,1.0,0.0,0.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,4,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,1.0,1.0,1.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,5,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,6,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,0.0,1.0,1.0,1.0,0.0,0.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,7,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,1.0,1.0,1.0,1.0,0.0,0.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,8,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,9,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",1.0,0.0,1.0,1.0,0.0,1.0,0.0,
d5c28294-16aa-44e0-88c4-fa64f33c31d7,90532df4-9de2-4f80-9017-516a93b239ec,10,Jumbo,"I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.",0.0,0.0,0.0,1.0,0.0,1.0,0.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,-1,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,,,,,,,,2.0
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,1,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,2,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,3,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,4,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,5,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,6,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,7,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,0.0,1.0,1.0,1.0,1.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,8,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,1.0,0.0,1.0,1.0,1.0,1.0,1.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,9,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,10,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
acf44f7c-18e5-4641-b29b-262c51ee9aaa,07852595-7bad-4987-aaf3-5c6a10a938df,11,InstructDavinci,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,-1,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,,,,,,,,2.0
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,1,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,2,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,3,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,4,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,1.0,0.0,1.0,1.0,1.0,0.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,5,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,6,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,1.0,1.0,1.0,1.0,0.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,7,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,8,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,1.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,9,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,10,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
f60375e6-7a15-4f94-8b72-9a5aae6965df,bd426af0-71b6-459c-bb07-67d6ffa7d828,11,InstructBabbage,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
e280ca39-cd05-4b0f-8c5b-7565cf77f513,8789f584-9c07-422d-8ad1-897cfa5f5613,-1,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",,,,,,,,4.0
e280ca39-cd05-4b0f-8c5b-7565cf77f513,8789f584-9c07-422d-8ad1-897cfa5f5613,1,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
e280ca39-cd05-4b0f-8c5b-7565cf77f513,8789f584-9c07-422d-8ad1-897cfa5f5613,2,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
e280ca39-cd05-4b0f-8c5b-7565cf77f513,8789f584-9c07-422d-8ad1-897cfa5f5613,3,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",0.0,1.0,1.0,1.0,1.0,0.0,0.0,
e280ca39-cd05-4b0f-8c5b-7565cf77f513,8789f584-9c07-422d-8ad1-897cfa5f5613,4,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",0.0,0.0,1.0,1.0,1.0,1.0,0.0,
e280ca39-cd05-4b0f-8c5b-7565cf77f513,8789f584-9c07-422d-8ad1-897cfa5f5613,5,Jumbo,"Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.",1.0,0.0,1.0,1.0,1.0,1.0,0.0,
